date_time,latitude,longitude,location,crime_type
2023-07-01 19:37:00,17.802612,83.339534,Gopalapatnam,Burglary
2023-10-31 13:17:00,17.825241,83.230874,Pedda Waltair,Vandalism
2023-07-11 22:05:00,17.72299,83.170417,Kurmannapalem,Vandalism
2023-03-15 14:58:00,17.725268,83.265856,Gopalapatnam,Burglary
2023-11-10 23:37:00,17.715397,83.196897,Seethammadhara,Chain Snatching
2023-01-13 14:49:00,17.680183,83.340414,KRM Colony,Harassment
2023-10-15 11:27:00,17.687378,83.276895,Beach Road,Chain Snatching
2023-01-26 11:30:00,17.79251,83.302357,Kancharapalem,Vandalism
2023-03-29 17:47:00,17.741651,83.273993,KRM Colony,Burglary
2023-07-21 10:04:00,17.725188,83.296239,Dwaraka Nagar,Harassment
2023-12-20 03:52:00,17.785125,83.244996,Beach Road,Drunk Driving
2023-10-30 15:00:00,17.792034,83.176517,Kancharapalem,Theft
2023-11-08 19:08:00,17.775138,83.205165,Seethammadhara,Harassment
2023-05-25 05:49:00,17.845051,83.294528,Seethammadhara,Vandalism
2023-10-03 04:45:00,17.717166,83.347037,KRM Colony,Assault
2023-07-19 08:24:00,17.706135,83.354703,Kurmannapalem,Drunk Driving
2023-06-12 17:03:00,17.789144,83.222478,Gajuwaka,Vandalism
2023-07-30 16:45:00,17.800666,83.331817,Jagadamba Junction,Theft
2023-06-03 06:12:00,17.713063,83.171377,PM Palem,Assault
2023-08-24 20:41:00,17.735479,83.16294,Seethammadhara,Drunk Driving
2023-03-16 10:25:00,17.768011,83.167706,Asilmetta,Vandalism
2023-10-11 23:43:00,17.761706,83.353016,Seethammadhara,Burglary
2023-10-24 14:29:00,17.70845,83.346128,Gopalapatnam,Burglary
2023-10-30 18:31:00,17.801076,83.255766,Madhurawada,Vandalism
2023-07-25 08:20:00,17.833551,83.205106,Seethammadhara,Theft
2023-04-15 10:35:00,17.799934,83.356327,Kurmannapalem,Drunk Driving
2023-07-09 21:30:00,17.756732,83.309702,Gopalapatnam,Drunk Driving
2023-02-23 02:03:00,17.758607,83.262461,NAD Junction,Drunk Driving
2023-12-06 00:11:00,17.777254,83.310019,Kancharapalem,Theft
2023-01-15 23:20:00,17.690756,83.204402,Gopalapatnam,Harassment
2023-03-22 00:26:00,17.840488,83.258672,Gajuwaka,Theft
2023-11-09 23:47:00,17.815993,83.252434,Dwaraka Nagar,Theft
2023-08-09 00:41:00,17.712684,83.20581,Jagadamba Junction,Vandalism
2023-11-14 18:42:00,17.819687,83.193014,Asilmetta,Drunk Driving
2023-01-26 09:45:00,17.748023,83.18489,KRM Colony,Assault
2023-01-16 14:39:00,17.691528,83.289763,PM Palem,Assault
2023-08-27 05:27:00,17.797552,83.237379,Dwaraka Nagar,Vandalism
2023-06-20 10:10:00,17.683215,83.334649,Pedda Waltair,Assault
2023-08-09 23:34:00,17.779888,83.178177,Beach Road,Chain Snatching
2023-04-18 02:31:00,17.740607,83.166925,Jagadamba Junction,Burglary
2023-10-11 05:37:00,17.686398,83.347638,Kurmannapalem,Chain Snatching
2023-05-11 16:03:00,17.810586,83.250319,Kurmannapalem,Harassment
2023-11-21 22:36:00,17.747646,83.251275,MVP Colony,Theft
2023-09-09 02:36:00,17.746204,83.170475,Asilmetta,Assault
2023-07-21 00:51:00,17.746052,83.2732,KRM Colony,Theft
2023-05-03 06:18:00,17.783436,83.21616,Kancharapalem,Vandalism
2023-03-03 17:47:00,17.817256,83.270963,Beach Road,Assault
2023-02-03 14:28:00,17.75644,83.183236,MVP Colony,Theft
2023-12-24 23:46:00,17.779894,83.350494,Madhurawada,Vandalism
2023-02-05 08:17:00,17.828796,83.337172,Gajuwaka,Harassment
2023-05-22 11:45:00,17.847626,83.27732,Beach Road,Theft
2023-06-01 07:36:00,17.714291,83.219074,Gajuwaka,Assault
2023-03-10 08:59:00,17.818292,83.305648,Gajuwaka,Harassment
2023-02-10 06:33:00,17.691563,83.295981,Seethammadhara,Burglary
2023-03-24 04:27:00,17.770686,83.333251,Dwaraka Nagar,Assault
2023-02-08 19:59:00,17.833271,83.199861,Jagadamba Junction,Drunk Driving
2023-11-01 13:39:00,17.740092,83.211164,Beach Road,Burglary
2023-07-18 17:59:00,17.831341,83.303502,Beach Road,Assault
2023-04-17 13:14:00,17.753111,83.256515,Beach Road,Vandalism
2023-01-19 07:31:00,17.816054,83.255858,KRM Colony,Burglary
2023-09-23 11:47:00,17.841623,83.309725,Kurmannapalem,Drunk Driving
2023-07-24 19:59:00,17.813352,83.287563,KRM Colony,Drunk Driving
2023-03-22 23:57:00,17.775239,83.337841,Jagadamba Junction,Assault
2023-05-22 04:45:00,17.713054,83.261667,Pedda Waltair,Chain Snatching
2023-01-05 23:34:00,17.818629,83.347185,Jagadamba Junction,Vandalism
2023-12-15 03:31:00,17.823446,83.188037,Pedda Waltair,Assault
2023-04-30 17:02:00,17.834869,83.237148,Gopalapatnam,Assault
2023-07-10 13:49:00,17.773924,83.335034,NAD Junction,Assault
2023-09-14 03:42:00,17.846445,83.312882,PM Palem,Vandalism
2023-12-20 09:24:00,17.800057,83.357768,Dwaraka Nagar,Vandalism
2023-10-21 11:17:00,17.694174,83.205611,Beach Road,Vandalism
2023-10-09 19:37:00,17.710724,83.327746,NAD Junction,Theft
2023-07-08 00:14:00,17.762313,83.166976,Pedda Waltair,Vandalism
2023-06-06 06:12:00,17.802832,83.201068,Jagadamba Junction,Harassment
2023-07-17 08:11:00,17.775871,83.33125,MVP Colony,Burglary
2023-08-04 16:32:00,17.739219,83.161321,MVP Colony,Burglary
2023-08-31 02:42:00,17.799226,83.28704,KRM Colony,Burglary
2023-04-05 04:36:00,17.782467,83.357858,PM Palem,Assault
2023-03-02 10:08:00,17.68105,83.294312,Gopalapatnam,Assault
2023-07-19 13:31:00,17.754304,83.249832,Kancharapalem,Assault
2023-07-11 07:08:00,17.794447,83.319769,Kancharapalem,Theft
2023-08-11 10:32:00,17.70746,83.25041,MVP Colony,Burglary
2023-07-09 17:03:00,17.841061,83.295811,Madhurawada,Burglary
2023-03-25 15:21:00,17.753088,83.329445,KRM Colony,Theft
2023-08-13 01:51:00,17.802478,83.188659,Asilmetta,Theft
2023-03-17 19:59:00,17.763958,83.221767,Kancharapalem,Theft
2023-02-12 01:03:00,17.708317,83.348918,Asilmetta,Chain Snatching
2023-12-01 05:44:00,17.809326,83.290242,Asilmetta,Chain Snatching
2023-01-16 20:23:00,17.832563,83.160392,Jagadamba Junction,Theft
2023-08-04 01:05:00,17.804279,83.327017,PM Palem,Harassment
2023-03-19 03:58:00,17.84696,83.231707,NAD Junction,Theft
2023-08-13 05:03:00,17.702662,83.294444,Dwaraka Nagar,Harassment
2023-06-14 09:32:00,17.78102,83.258106,Gajuwaka,Burglary
2023-03-30 18:30:00,17.808388,83.301477,PM Palem,Theft
2023-12-04 03:49:00,17.750175,83.341325,Madhurawada,Drunk Driving
2023-06-28 10:29:00,17.74916,83.226888,Madhurawada,Drunk Driving
2023-01-22 04:00:00,17.835592,83.233625,NAD Junction,Assault
2023-03-03 08:24:00,17.707618,83.238596,Madhurawada,Harassment
2023-06-06 04:50:00,17.762923,83.212712,Seethammadhara,Theft
2023-02-06 12:27:00,17.804582,83.31561,Kurmannapalem,Harassment
2023-08-09 05:24:00,17.709189,83.198936,Pedda Waltair,Theft
2023-02-07 15:22:00,17.691232,83.305498,Asilmetta,Chain Snatching
2023-11-23 20:08:00,17.818796,83.183807,MVP Colony,Assault
2023-12-27 19:02:00,17.690757,83.266288,Pedda Waltair,Theft
2023-11-27 22:46:00,17.848516,83.32994,KRM Colony,Vandalism
2023-06-14 17:12:00,17.760219,83.232674,Jagadamba Junction,Assault
2023-10-26 04:36:00,17.779993,83.313067,NAD Junction,Drunk Driving
2023-10-24 17:19:00,17.832754,83.226925,Gajuwaka,Theft
2023-09-17 23:51:00,17.773839,83.258091,Beach Road,Theft
2023-01-13 18:26:00,17.730415,83.263007,Beach Road,Vandalism
2023-06-25 09:48:00,17.763507,83.17222,Asilmetta,Theft
2023-08-31 12:12:00,17.718976,83.31057,Madhurawada,Harassment
2023-02-09 01:54:00,17.814304,83.205623,Asilmetta,Chain Snatching
2023-01-05 09:41:00,17.764049,83.198966,NAD Junction,Harassment
2023-08-22 23:10:00,17.743133,83.163795,Kancharapalem,Theft
2023-03-15 18:57:00,17.820695,83.280162,Pedda Waltair,Vandalism
2023-01-22 23:29:00,17.827296,83.184792,MVP Colony,Drunk Driving
2023-12-16 04:22:00,17.703953,83.313369,Gopalapatnam,Theft
2023-10-31 14:59:00,17.736001,83.276618,Pedda Waltair,Harassment
2023-09-03 16:38:00,17.756481,83.350147,Beach Road,Drunk Driving
2023-12-16 10:45:00,17.813028,83.187928,Kancharapalem,Vandalism
2023-07-31 01:52:00,17.713903,83.293315,Beach Road,Burglary
2023-01-31 05:55:00,17.697991,83.18535,Gajuwaka,Burglary
2023-04-10 23:22:00,17.776589,83.239019,Kurmannapalem,Chain Snatching
2023-03-13 13:01:00,17.723413,83.216639,Asilmetta,Vandalism
2023-07-04 01:15:00,17.692521,83.201847,Beach Road,Theft
2023-10-29 22:38:00,17.752303,83.289892,NAD Junction,Assault
2023-05-23 21:46:00,17.743989,83.344557,Pedda Waltair,Drunk Driving
2023-10-07 05:12:00,17.827807,83.219818,PM Palem,Theft
2023-03-23 13:25:00,17.70154,83.299782,Dwaraka Nagar,Assault
2023-01-27 21:44:00,17.802155,83.256178,Jagadamba Junction,Theft
2023-09-08 21:57:00,17.810188,83.205736,MVP Colony,Assault
2023-04-09 15:09:00,17.824119,83.350978,Kancharapalem,Assault
2023-07-30 23:37:00,17.843987,83.314222,MVP Colony,Assault
2023-02-08 17:18:00,17.805927,83.204492,PM Palem,Theft
2023-04-20 23:49:00,17.813246,83.318937,MVP Colony,Harassment
2023-05-20 15:00:00,17.775139,83.183936,Seethammadhara,Theft
2023-03-23 16:05:00,17.745602,83.35684,KRM Colony,Assault
2023-07-18 09:25:00,17.737514,83.215062,Dwaraka Nagar,Chain Snatching
2023-06-14 18:05:00,17.736943,83.252692,Pedda Waltair,Drunk Driving
2023-08-12 18:26:00,17.827236,83.167515,Gajuwaka,Harassment
2023-05-16 18:51:00,17.801451,83.307231,Dwaraka Nagar,Burglary
2023-10-13 04:01:00,17.803087,83.359838,Gopalapatnam,Drunk Driving
2023-03-05 20:13:00,17.744514,83.359414,Kurmannapalem,Vandalism
2023-04-03 09:12:00,17.697201,83.196119,Gopalapatnam,Harassment
2023-07-18 10:52:00,17.755109,83.319606,MVP Colony,Assault
2023-12-21 08:10:00,17.702091,83.238387,Kancharapalem,Assault
2023-10-30 08:44:00,17.744241,83.299991,Seethammadhara,Theft
2023-04-30 21:25:00,17.836301,83.322564,KRM Colony,Burglary
2023-01-09 06:31:00,17.842552,83.266676,Seethammadhara,Assault
2023-08-25 21:51:00,17.696319,83.288912,PM Palem,Burglary
2023-06-17 03:33:00,17.824278,83.250409,Seethammadhara,Theft
2023-02-13 10:01:00,17.765404,83.336687,MVP Colony,Harassment
2023-07-02 07:57:00,17.772715,83.229631,Kancharapalem,Burglary
2023-06-22 13:58:00,17.726299,83.349046,Kancharapalem,Drunk Driving
2023-11-21 17:46:00,17.777217,83.294905,KRM Colony,Theft
2023-11-05 23:10:00,17.797703,83.195739,NAD Junction,Vandalism
2023-06-15 21:23:00,17.849804,83.297953,Madhurawada,Drunk Driving
2023-03-26 17:27:00,17.707402,83.293423,NAD Junction,Drunk Driving
2023-09-04 19:17:00,17.795158,83.328992,Gopalapatnam,Burglary
2023-03-16 09:09:00,17.77145,83.176187,Madhurawada,Theft
2023-06-10 07:39:00,17.775031,83.182789,Gajuwaka,Theft
2023-05-16 02:54:00,17.776081,83.223642,Dwaraka Nagar,Assault
2023-07-19 14:54:00,17.827893,83.231482,Kurmannapalem,Assault
2023-07-21 03:29:00,17.809666,83.265862,KRM Colony,Assault
2023-06-16 04:47:00,17.707457,83.165862,Kancharapalem,Chain Snatching
2023-06-15 17:26:00,17.684813,83.298158,Dwaraka Nagar,Harassment
2023-07-08 23:22:00,17.771474,83.286082,PM Palem,Theft
2023-05-25 00:45:00,17.742894,83.248605,MVP Colony,Theft
2023-09-17 21:29:00,17.834201,83.295205,Seethammadhara,Harassment
2023-02-14 17:50:00,17.72111,83.278775,Madhurawada,Assault
2023-08-10 16:51:00,17.708838,83.273602,Gajuwaka,Assault
2023-06-01 02:09:00,17.831513,83.258728,Kurmannapalem,Vandalism
2023-03-22 16:45:00,17.791118,83.346959,MVP Colony,Assault
2023-03-07 01:51:00,17.68312,83.205884,Gajuwaka,Assault
2023-10-08 20:50:00,17.697476,83.235457,Dwaraka Nagar,Chain Snatching
2023-09-05 08:49:00,17.733809,83.348287,Kurmannapalem,Harassment
2023-06-11 18:34:00,17.747213,83.262257,Pedda Waltair,Drunk Driving
2023-04-11 18:23:00,17.762147,83.319786,Beach Road,Theft
2023-05-11 19:22:00,17.827616,83.301765,Seethammadhara,Theft
2023-12-21 13:26:00,17.803136,83.310603,Madhurawada,Theft
2023-08-07 05:02:00,17.794806,83.173044,Dwaraka Nagar,Theft
2023-12-15 14:55:00,17.784363,83.195614,Madhurawada,Theft
2023-03-09 03:05:00,17.710073,83.203434,Kancharapalem,Theft
2023-12-22 08:47:00,17.776168,83.305844,Pedda Waltair,Assault
2023-08-11 07:47:00,17.836143,83.327692,KRM Colony,Chain Snatching
2023-09-22 23:53:00,17.75811,83.251511,NAD Junction,Drunk Driving
2023-09-14 18:06:00,17.686929,83.333475,Seethammadhara,Assault
2023-02-09 04:52:00,17.722014,83.263247,MVP Colony,Harassment
2023-03-28 10:55:00,17.76955,83.175428,NAD Junction,Chain Snatching
2023-02-01 00:58:00,17.841731,83.345401,PM Palem,Chain Snatching
2023-02-25 07:44:00,17.721862,83.174336,KRM Colony,Theft
2023-04-08 22:26:00,17.821079,83.199983,NAD Junction,Theft
2023-02-20 20:26:00,17.734177,83.320343,Madhurawada,Theft
2023-09-02 15:24:00,17.751563,83.308782,Madhurawada,Theft
2023-10-09 23:15:00,17.74823,83.315393,Kurmannapalem,Theft
2023-09-07 06:02:00,17.751403,83.173789,Kurmannapalem,Assault
2023-11-20 06:08:00,17.739488,83.301794,Dwaraka Nagar,Theft
2023-04-19 05:39:00,17.762214,83.232312,Gajuwaka,Theft
2023-04-09 14:00:00,17.831706,83.230909,Gopalapatnam,Assault
2023-08-18 06:33:00,17.766209,83.161239,MVP Colony,Assault
2023-02-15 19:22:00,17.843676,83.220698,Madhurawada,Harassment
2023-11-03 21:01:00,17.770208,83.219752,NAD Junction,Harassment
2023-06-18 09:14:00,17.768417,83.184979,NAD Junction,Harassment
2023-02-17 12:35:00,17.720889,83.286726,MVP Colony,Assault
2023-11-08 19:50:00,17.708378,83.258553,Madhurawada,Vandalism
2023-07-08 18:04:00,17.763486,83.240713,Kancharapalem,Assault
2023-07-24 15:13:00,17.710932,83.205499,Seethammadhara,Theft
2023-09-01 15:12:00,17.816101,83.194892,Gajuwaka,Theft
2023-08-11 13:50:00,17.825667,83.295595,Seethammadhara,Chain Snatching
2023-04-15 03:41:00,17.802025,83.244943,Dwaraka Nagar,Chain Snatching
2023-08-28 07:22:00,17.798468,83.202949,Pedda Waltair,Theft
2023-02-25 12:30:00,17.695404,83.207485,Beach Road,Assault
2023-12-03 07:20:00,17.840205,83.179078,MVP Colony,Burglary
2023-06-15 19:38:00,17.707666,83.205932,KRM Colony,Drunk Driving
2023-07-21 15:15:00,17.725093,83.167066,Jagadamba Junction,Chain Snatching
2023-03-07 02:22:00,17.77356,83.283012,MVP Colony,Burglary
2023-11-02 07:36:00,17.693236,83.224503,KRM Colony,Theft
2023-08-16 10:21:00,17.798251,83.180434,KRM Colony,Theft
2023-07-06 04:06:00,17.836914,83.214731,Gajuwaka,Assault
2023-12-19 22:19:00,17.829729,83.24209,PM Palem,Chain Snatching
2023-01-09 22:42:00,17.831359,83.293803,Jagadamba Junction,Assault
2023-07-25 18:30:00,17.795777,83.189521,Seethammadhara,Burglary
2023-05-26 16:09:00,17.752206,83.187724,Asilmetta,Harassment
2023-10-31 01:54:00,17.834963,83.264488,Beach Road,Theft
2023-01-15 11:27:00,17.73823,83.269225,Kurmannapalem,Theft
2023-05-31 00:11:00,17.822218,83.338984,Jagadamba Junction,Theft
2023-03-28 09:18:00,17.832064,83.318316,Beach Road,Vandalism
2023-08-07 06:59:00,17.714028,83.193148,Madhurawada,Chain Snatching
2023-10-27 07:50:00,17.840257,83.222226,Dwaraka Nagar,Harassment
2023-07-18 15:01:00,17.789643,83.23883,Gopalapatnam,Theft
2023-09-03 11:27:00,17.742533,83.332067,Kancharapalem,Chain Snatching
2023-05-27 19:00:00,17.809715,83.271984,Gajuwaka,Burglary
2023-12-09 22:16:00,17.705695,83.327778,Kancharapalem,Harassment
2023-02-24 22:57:00,17.696634,83.204079,Seethammadhara,Harassment
2023-07-19 08:58:00,17.735012,83.189313,Gopalapatnam,Drunk Driving
2023-08-02 10:07:00,17.84719,83.26679,Pedda Waltair,Assault
2023-01-27 07:00:00,17.754193,83.286592,Dwaraka Nagar,Harassment
2023-09-24 22:45:00,17.683407,83.302395,Asilmetta,Burglary
2023-07-11 07:59:00,17.79794,83.22807,NAD Junction,Theft
2023-10-22 20:50:00,17.682685,83.292849,KRM Colony,Assault
2023-03-17 16:19:00,17.829513,83.228069,Gajuwaka,Assault
2023-05-13 23:11:00,17.752772,83.298118,Seethammadhara,Assault
2023-09-11 08:07:00,17.821949,83.2718,Dwaraka Nagar,Drunk Driving
2023-05-13 19:27:00,17.690222,83.192557,Madhurawada,Harassment
2023-03-03 02:58:00,17.805633,83.311234,KRM Colony,Burglary
2023-09-25 14:34:00,17.846518,83.279878,KRM Colony,Theft
2023-10-05 10:42:00,17.790019,83.187994,Gajuwaka,Drunk Driving
2023-06-27 08:47:00,17.797922,83.178967,Beach Road,Assault
2023-10-08 19:14:00,17.68169,83.210547,Pedda Waltair,Drunk Driving
2023-11-06 05:29:00,17.799856,83.353276,Jagadamba Junction,Theft
2023-11-15 18:19:00,17.842122,83.189122,PM Palem,Drunk Driving
2023-08-07 16:41:00,17.773413,83.349802,Madhurawada,Chain Snatching
2023-02-19 08:33:00,17.712695,83.188088,Beach Road,Chain Snatching
2023-03-10 19:05:00,17.738441,83.249012,Madhurawada,Theft
2023-05-15 13:43:00,17.764404,83.172872,PM Palem,Theft
2023-09-21 05:48:00,17.803214,83.201194,Kancharapalem,Theft
2023-05-10 11:45:00,17.728011,83.236823,KRM Colony,Harassment
2023-12-15 08:03:00,17.792296,83.315058,Gopalapatnam,Vandalism
2023-04-15 21:20:00,17.751019,83.310136,PM Palem,Assault
2023-07-06 12:08:00,17.804404,83.243127,Kurmannapalem,Drunk Driving
2023-06-11 14:39:00,17.841367,83.34325,Pedda Waltair,Chain Snatching
2023-05-19 07:58:00,17.756688,83.173159,Madhurawada,Assault
2023-01-14 01:16:00,17.717251,83.352929,Seethammadhara,Theft
2023-08-08 02:14:00,17.707364,83.16359,Dwaraka Nagar,Chain Snatching
2023-02-07 03:43:00,17.693066,83.260658,Gopalapatnam,Assault
2023-11-22 17:43:00,17.737145,83.347404,Gajuwaka,Theft
2023-02-15 10:50:00,17.844278,83.343712,Seethammadhara,Assault
2023-12-25 19:25:00,17.720519,83.334758,MVP Colony,Harassment
2023-06-19 15:34:00,17.847355,83.189264,Dwaraka Nagar,Harassment
2023-08-13 01:20:00,17.827974,83.341932,MVP Colony,Harassment
2023-09-15 04:01:00,17.784186,83.310146,Kurmannapalem,Burglary
2023-02-20 06:28:00,17.73863,83.32266,Pedda Waltair,Assault
2023-04-27 04:27:00,17.709988,83.268292,Dwaraka Nagar,Assault
2023-02-07 03:07:00,17.762952,83.163276,Pedda Waltair,Theft
2023-11-25 17:54:00,17.713388,83.188353,Gajuwaka,Chain Snatching
2023-10-24 00:40:00,17.844019,83.16566,KRM Colony,Harassment
2023-04-09 01:45:00,17.782717,83.163181,PM Palem,Theft
2023-04-13 05:53:00,17.833681,83.206221,KRM Colony,Drunk Driving
2023-11-06 11:50:00,17.710754,83.271846,Gopalapatnam,Burglary
2023-02-08 12:28:00,17.776051,83.165455,Jagadamba Junction,Assault
2023-05-22 13:55:00,17.81916,83.294528,Asilmetta,Chain Snatching
2023-06-15 13:15:00,17.771285,83.197509,Jagadamba Junction,Vandalism
2023-04-03 16:46:00,17.711796,83.238095,Kancharapalem,Theft
2023-04-15 04:57:00,17.687721,83.333968,PM Palem,Burglary
2023-11-24 23:49:00,17.813538,83.307624,Kancharapalem,Assault
2023-10-30 19:54:00,17.817282,83.359653,Gopalapatnam,Theft
2023-05-22 02:50:00,17.732022,83.1647,Madhurawada,Drunk Driving
2023-04-23 19:48:00,17.715946,83.188529,Dwaraka Nagar,Harassment
2023-06-30 23:22:00,17.821766,83.192118,KRM Colony,Burglary
2023-06-23 11:36:00,17.820853,83.195781,Jagadamba Junction,Assault
2023-06-23 19:25:00,17.770819,83.263446,Kurmannapalem,Harassment
2023-08-12 08:25:00,17.783461,83.255786,Kancharapalem,Theft
2023-01-29 21:07:00,17.805748,83.342674,Jagadamba Junction,Burglary
2023-10-23 06:10:00,17.748484,83.26582,Seethammadhara,Theft
2023-12-25 03:14:00,17.774217,83.271731,Beach Road,Theft
2023-11-08 14:28:00,17.794263,83.332786,Kurmannapalem,Assault
2023-11-05 11:24:00,17.833581,83.200604,Seethammadhara,Harassment
2023-10-10 23:29:00,17.823474,83.298771,Jagadamba Junction,Drunk Driving
2023-08-31 15:52:00,17.749824,83.163527,Pedda Waltair,Harassment
2023-11-12 14:45:00,17.691523,83.313916,Jagadamba Junction,Drunk Driving
2023-04-14 10:30:00,17.835843,83.229363,Seethammadhara,Theft
2023-02-08 16:09:00,17.824678,83.262757,MVP Colony,Chain Snatching
2023-01-29 15:20:00,17.691058,83.200827,Gopalapatnam,Drunk Driving
2023-12-11 09:27:00,17.788674,83.352655,Beach Road,Theft
2023-06-27 15:10:00,17.745424,83.346362,PM Palem,Harassment
2023-03-17 15:45:00,17.791512,83.261043,KRM Colony,Burglary
2023-02-08 20:04:00,17.698076,83.278185,Pedda Waltair,Assault
2023-05-07 14:49:00,17.744052,83.202726,MVP Colony,Theft
2023-12-21 13:42:00,17.778828,83.348256,Gajuwaka,Theft
2023-11-25 22:10:00,17.780337,83.244364,Dwaraka Nagar,Theft
2023-08-21 15:31:00,17.755274,83.352662,Gajuwaka,Harassment
2023-06-25 17:43:00,17.718675,83.170482,PM Palem,Theft
2023-02-18 05:41:00,17.736686,83.175528,Gajuwaka,Theft
2023-06-21 00:26:00,17.717637,83.183285,Seethammadhara,Assault
2023-06-21 08:28:00,17.69131,83.273432,PM Palem,Harassment
2023-06-16 09:55:00,17.816956,83.252276,Beach Road,Theft
2023-09-10 05:40:00,17.831769,83.262786,Dwaraka Nagar,Harassment
2023-01-10 10:50:00,17.803138,83.160595,Pedda Waltair,Vandalism
2023-09-19 00:49:00,17.74982,83.330137,Jagadamba Junction,Drunk Driving
2023-08-17 14:40:00,17.725131,83.316141,Asilmetta,Theft
2023-09-27 18:42:00,17.845101,83.185667,NAD Junction,Theft
2023-06-07 12:23:00,17.77968,83.271307,Madhurawada,Assault
2023-12-31 09:51:00,17.746094,83.326178,PM Palem,Harassment
2023-01-24 23:35:00,17.837124,83.182355,Kurmannapalem,Burglary
2023-11-02 18:01:00,17.813354,83.245819,Pedda Waltair,Burglary
2023-02-25 12:31:00,17.687321,83.279718,KRM Colony,Assault
2023-03-26 21:36:00,17.763538,83.292881,Beach Road,Vandalism
2023-08-01 01:14:00,17.735655,83.298731,Pedda Waltair,Harassment
2023-09-25 01:52:00,17.690993,83.254111,Seethammadhara,Harassment
2023-12-16 12:52:00,17.706381,83.209558,Madhurawada,Drunk Driving
2023-10-07 11:39:00,17.754659,83.241968,PM Palem,Harassment
2023-05-29 15:16:00,17.705308,83.263426,Gopalapatnam,Drunk Driving
2023-04-28 16:55:00,17.834219,83.187818,Pedda Waltair,Theft
2023-08-21 14:57:00,17.728398,83.26256,Madhurawada,Vandalism
2023-06-01 04:31:00,17.682844,83.24742,Asilmetta,Harassment
2023-01-25 08:45:00,17.764719,83.24389,Beach Road,Theft
2023-07-15 02:36:00,17.752217,83.168934,Beach Road,Harassment
2023-08-28 17:19:00,17.747023,83.216187,Kancharapalem,Harassment
2023-04-20 18:39:00,17.687349,83.190894,Jagadamba Junction,Burglary
2023-04-09 08:57:00,17.682927,83.23172,NAD Junction,Theft
2023-12-20 01:37:00,17.739754,83.2993,Kancharapalem,Burglary
2023-08-31 20:14:00,17.690446,83.216556,Jagadamba Junction,Chain Snatching
2023-06-09 06:56:00,17.699176,83.359809,Beach Road,Theft
2023-06-13 08:41:00,17.72477,83.337825,Asilmetta,Theft
2023-01-24 00:08:00,17.742534,83.276749,Kancharapalem,Harassment
2023-05-11 12:47:00,17.743713,83.17978,Kancharapalem,Drunk Driving
2023-08-27 20:08:00,17.790254,83.204624,Madhurawada,Theft
2023-10-06 05:38:00,17.693923,83.318665,Jagadamba Junction,Assault
2023-02-23 12:54:00,17.689056,83.349971,Kancharapalem,Harassment
2023-04-06 06:12:00,17.811772,83.177516,NAD Junction,Theft
2023-08-03 14:18:00,17.833411,83.238581,Kancharapalem,Theft
2023-11-07 22:31:00,17.761577,83.315229,Beach Road,Chain Snatching
2023-05-10 04:24:00,17.753954,83.181006,Kurmannapalem,Burglary
2023-05-13 20:14:00,17.772075,83.167078,Kurmannapalem,Assault
2023-08-11 18:14:00,17.753481,83.351223,Dwaraka Nagar,Harassment
2023-03-14 22:12:00,17.845561,83.217527,NAD Junction,Drunk Driving
2023-01-12 15:32:00,17.845292,83.314613,PM Palem,Theft
2023-05-25 14:42:00,17.70245,83.215283,MVP Colony,Drunk Driving
2023-05-04 14:05:00,17.747071,83.290461,Kurmannapalem,Assault
2023-02-07 19:43:00,17.749908,83.257317,Jagadamba Junction,Assault
2023-12-25 20:47:00,17.828962,83.284424,Beach Road,Burglary
2023-04-01 14:25:00,17.757636,83.236614,Madhurawada,Theft
2023-05-11 10:31:00,17.757699,83.170019,Asilmetta,Theft
2023-12-27 17:41:00,17.815357,83.269024,MVP Colony,Assault
2023-11-12 01:45:00,17.700022,83.189641,Kancharapalem,Theft
2023-12-18 03:23:00,17.704606,83.234281,Gopalapatnam,Theft
2023-06-21 08:41:00,17.801204,83.27312,Kurmannapalem,Chain Snatching
2023-03-26 17:57:00,17.82153,83.250548,Kancharapalem,Theft
2023-04-18 22:52:00,17.761419,83.348168,MVP Colony,Burglary
2023-08-20 14:33:00,17.760138,83.301,Kurmannapalem,Theft
2023-12-05 14:03:00,17.690092,83.241447,PM Palem,Drunk Driving
2023-10-05 13:12:00,17.740067,83.27214,PM Palem,Harassment
2023-07-02 12:51:00,17.699263,83.356836,Pedda Waltair,Theft
2023-02-22 18:46:00,17.836401,83.279385,Kurmannapalem,Theft
2023-03-01 09:45:00,17.69163,83.253616,Jagadamba Junction,Vandalism
2023-04-05 16:43:00,17.8245,83.271906,KRM Colony,Harassment
2023-06-14 09:11:00,17.842495,83.293615,Dwaraka Nagar,Assault
2023-01-29 02:36:00,17.800609,83.263296,KRM Colony,Drunk Driving
2023-12-19 15:10:00,17.728856,83.185218,MVP Colony,Theft
2023-04-27 08:15:00,17.760404,83.351182,Seethammadhara,Harassment
2023-02-19 02:19:00,17.705821,83.328383,Madhurawada,Vandalism
2023-11-05 04:48:00,17.728877,83.249582,Pedda Waltair,Harassment
2023-11-19 09:48:00,17.804887,83.186677,Gopalapatnam,Theft
2023-09-21 11:14:00,17.811051,83.278854,Kancharapalem,Drunk Driving
2023-04-07 23:04:00,17.809013,83.206274,Kurmannapalem,Theft
