latitude,longitude,date_time,crime_type,label
17.74215712900039,83.31546341541826,2024-02-20 17:06:00,Harassment,1
17.719808189870935,83.30269134525362,2023-07-20 19:45:00,Theft,1
17.74333563641388,83.31692996701499,2024-04-17 00:58:00,None,0
17.704265872339874,83.29666240319574,2023-07-16 08:25:00,Harassment,1
17.702164805077484,83.29744882766592,2023-03-03 16:23:00,Snatching,1
17.723223599143296,83.30166265339832,2024-04-30 15:56:00,Snatching,1
17.743792399142475,83.31570012018835,2023-01-03 13:41:00,None,0
17.684859753845593,83.22008875477978,2023-06-23 05:06:00,Snatching,1
17.687522428037042,83.21957304129515,2023-06-13 12:35:00,None,0
17.72066729217025,83.3008613523439,2024-06-26 11:19:00,None,0
17.688245302944924,83.21788119676957,2023-03-22 20:31:00,None,0
17.720906251258974,83.31872571263882,2023-12-25 14:12:00,Assault,1
17.74234940123226,83.3166700927933,2024-06-02 12:36:00,Harassment,1
17.703054457263967,83.29802048823454,2023-04-08 03:48:00,Snatching,1
17.70437276353925,83.29889658311019,2023-05-23 04:21:00,None,0
17.704766882094773,83.29808358314241,2023-02-26 10:15:00,Assault,1
17.743913217951633,83.31653168844493,2024-11-16 09:10:00,None,0
17.685266050587487,83.21701514579138,2024-06-15 22:06:00,Theft,1
17.718105604018923,83.32194970210735,2024-08-13 14:40:00,None,0
17.703286458921493,83.29630668234158,2023-05-21 11:31:00,None,0
17.704090708947227,83.2996112633799,2023-09-19 20:38:00,Vandalism,1
17.7201603257188,83.32039548167616,2023-05-19 05:33:00,None,0
17.70424775882147,83.29636946694087,2024-05-15 02:11:00,Assault,1
17.688147734578894,83.21962565034781,2024-05-03 14:06:00,Snatching,1
17.6879951609808,83.21877763196566,2024-10-27 06:22:00,Theft,1
17.718775469705935,83.31951504130669,2023-12-03 03:58:00,None,0
17.74480494816989,83.31423170203277,2023-10-15 23:23:00,None,0
17.702196094119326,83.29888888362129,2024-05-06 13:51:00,None,0
17.688337649422895,83.2199107255945,2023-03-21 19:06:00,Assault,1
17.71813935802245,83.31889603652544,2024-09-12 17:32:00,None,0
17.72122579420746,83.30094925273681,2023-10-28 18:12:00,Theft,1
17.71960604649673,83.3199134739068,2023-06-15 02:17:00,None,0
17.688283151244537,83.21816567596557,2023-01-05 16:49:00,None,0
17.742263720943566,83.31512994961187,2024-12-04 07:01:00,None,0
17.719960969419095,83.32203129607748,2024-11-21 14:44:00,None,0
17.722648862964753,83.30015197733049,2023-06-05 16:26:00,None,0
17.719954145173656,83.30238787432306,2024-04-20 10:42:00,None,0
17.686314898558248,83.21857546373249,2024-01-13 10:26:00,Theft,1
17.68812838261463,83.21870445131368,2024-12-07 16:54:00,None,0
17.741438653777156,83.31566897159833,2024-11-04 13:08:00,None,0
17.688089338177196,83.21652904782819,2023-02-12 03:13:00,None,0
17.686798026658593,83.21704276300719,2023-05-23 21:49:00,None,0
17.71961747423817,83.32223849764021,2024-01-19 21:09:00,Vandalism,1
17.744101084907342,83.31693906953748,2023-12-13 07:36:00,Theft,1
17.719726169885796,83.31963905111441,2023-10-10 06:45:00,Vandalism,1
17.718433062147657,83.32193604217476,2023-05-22 11:56:00,None,0
17.68642036639061,83.2191308683743,2024-05-03 14:44:00,None,0
17.71976896452439,83.32217510052995,2023-12-20 14:44:00,None,0
17.68987768846134,83.21956593570371,2023-01-19 19:51:00,Harassment,1
17.68657459247262,83.2194199055245,2024-10-19 13:40:00,Vandalism,1
17.686875569464693,83.21721599406963,2024-06-05 11:31:00,None,0
17.71983903566403,83.30260649100792,2024-01-19 08:35:00,None,0
17.685307822330532,83.21853947157102,2023-03-14 04:42:00,Snatching,1
17.70585756685842,83.29726164678864,2024-08-14 13:08:00,None,0
17.70570721502771,83.2965120282812,2023-04-03 10:59:00,Harassment,1
17.685879749783453,83.2185772356012,2024-09-02 15:07:00,None,0
17.6887343802672,83.21657237945654,2024-09-14 12:43:00,None,0
17.74173777204293,83.3147760371146,2023-09-06 12:50:00,Assault,1
17.686567534962176,83.21842976687226,2023-06-17 18:08:00,None,0
17.720072850432356,83.3029646681799,2023-05-10 06:38:00,Theft,1
17.717714625200006,83.31920751006248,2023-03-10 12:01:00,Snatching,1
17.744235956132833,83.31475581226134,2024-07-03 10:29:00,None,0
17.689894811654657,83.21904223204163,2024-04-17 17:22:00,Theft,1
17.68784394205693,83.2178424576077,2023-05-23 02:50:00,Harassment,1
17.743328528491322,83.31326243425256,2024-01-05 22:18:00,None,0
17.71963564413641,83.3020206661192,2023-02-08 10:51:00,Assault,1
17.718005594163774,83.32172640759316,2023-12-31 02:22:00,Theft,1
17.68971530471727,83.21941466847419,2023-07-05 00:41:00,Assault,1
17.7199446291865,83.30201602718347,2024-04-17 16:41:00,None,0
17.723314238641645,83.30037797378355,2023-02-15 09:00:00,Theft,1
17.720537270691143,83.30229363504965,2023-03-22 23:38:00,None,0
17.717326069143986,83.3220734688036,2023-04-25 05:31:00,Vandalism,1
17.719506323668902,83.29969594719006,2024-12-26 09:12:00,None,0
17.685447864126587,83.21679598824016,2024-11-14 10:16:00,None,0
17.723396429055544,83.29990128472568,2024-05-23 20:54:00,None,0
17.686378428206126,83.2190986211175,2023-04-26 17:30:00,Snatching,1
17.702688680668174,83.2991607887146,2024-03-21 20:48:00,Assault,1
17.718829483706497,83.319218262924,2024-05-24 10:17:00,None,0
17.705451909783218,83.2967218094919,2023-10-06 01:24:00,Harassment,1
17.703843392512592,83.29953896540557,2023-05-11 09:37:00,None,0
17.74297827070653,83.31703321208003,2024-07-29 17:40:00,Assault,1
17.704266196667046,83.29709121815375,2024-11-07 09:02:00,None,0
17.720790129512896,83.30188834693075,2023-09-01 05:25:00,Theft,1
17.71930700735654,83.32231038900413,2024-07-13 13:01:00,Snatching,1
17.717884480785838,83.31959103026857,2024-09-27 15:35:00,Harassment,1
17.741812043203115,83.31696019723925,2023-04-05 12:16:00,None,0
17.723326827928915,83.30352461763243,2024-11-09 05:20:00,Snatching,1
17.74493892681923,83.31592595463059,2024-11-06 12:44:00,Theft,1
17.705740525954717,83.29865586893413,2023-04-25 19:11:00,None,0
17.718052279258814,83.32125870080137,2024-11-18 08:55:00,Theft,1
17.72137260156329,83.30114024088942,2023-01-14 21:13:00,None,0
17.68555173440894,83.2170261835213,2023-10-08 04:49:00,None,0
17.719658980159753,83.30316257774054,2023-01-29 19:57:00,None,0
17.687067719989443,83.21659657769295,2024-11-16 00:13:00,Vandalism,1
17.71919538768344,83.31915514550188,2023-07-08 12:31:00,None,0
17.722001882802726,83.3030959076068,2023-03-10 14:27:00,None,0
17.68571489440003,83.21755142165638,2024-03-02 23:17:00,Snatching,1
17.721752613070873,83.30217127425999,2024-04-02 11:30:00,None,0
17.686478733532862,83.22040941539619,2024-12-30 11:37:00,Theft,1
17.721021793180114,83.2999119674314,2024-09-22 14:17:00,Theft,1
17.70273501468576,83.29816179982113,2023-04-03 22:58:00,Assault,1
17.72063445701008,83.3004487006583,2024-07-29 02:24:00,None,0
17.687498745670837,83.21782527275107,2023-12-31 04:44:00,None,0
17.71964274556973,83.32156213093876,2024-03-26 06:40:00,None,0
17.719724436435975,83.32245879156866,2024-05-23 12:50:00,Snatching,1
17.687211890195762,83.21720211535887,2024-08-02 21:43:00,None,0
17.742415565851637,83.3153769162917,2024-09-11 07:33:00,None,0
17.721010914150614,83.30070704881143,2023-03-23 09:05:00,None,0
17.741457095932777,83.31678258902296,2024-01-04 06:47:00,None,0
17.744855857904138,83.31448705645347,2023-04-30 15:39:00,None,0
17.74397905585369,83.31369221482646,2024-05-19 03:54:00,None,0
17.68919366538155,83.2185318197294,2023-12-05 07:36:00,Harassment,1
17.720120047261343,83.30357070912342,2023-02-11 07:35:00,Vandalism,1
17.744489062176445,83.31383195839214,2024-12-14 15:08:00,Vandalism,1
17.688049001195587,83.21698821507499,2024-12-18 11:57:00,None,0
17.722130331281495,83.30222636113395,2024-09-12 12:30:00,None,0
17.686516635709957,83.21839557131251,2023-09-11 21:52:00,None,0
17.705163907318912,83.29680457737028,2024-03-27 05:16:00,None,0
17.72163672727669,83.3033107358021,2023-04-15 12:30:00,Harassment,1
17.720035916988504,83.32012712505656,2023-05-08 17:07:00,None,0
17.70359248594573,83.29791101428852,2023-06-30 14:27:00,None,0
17.70241123485335,83.2983718499535,2024-07-28 19:12:00,None,0
17.6870713954834,83.21909320114307,2023-11-20 17:04:00,None,0
17.718552041263454,83.32207068723932,2024-09-19 08:33:00,None,0
17.68665222792305,83.21897099476601,2024-06-11 01:59:00,None,0
17.741314013848157,83.31552334925448,2024-04-22 21:08:00,Vandalism,1
17.685530711198552,83.21786028164225,2024-01-21 01:19:00,Assault,1
17.689860385897294,83.21673888016579,2024-01-29 09:52:00,None,0
17.68752582193618,83.21688332100562,2023-02-23 09:54:00,None,0
17.685800169257675,83.220420524418,2024-11-30 15:39:00,Assault,1
17.74200094239068,83.3156088545142,2023-10-26 16:04:00,Assault,1
17.71877912270122,83.31869653760339,2023-02-24 14:17:00,None,0
17.7195628311975,83.30248535692944,2023-01-12 02:41:00,None,0
17.70287892235726,83.29613360352828,2024-01-16 20:27:00,None,0
17.744842226022833,83.31481723297316,2023-09-12 23:16:00,Snatching,1
17.717479498152844,83.32244597589344,2023-03-29 18:36:00,None,0
17.68894906210516,83.21896354876961,2024-09-11 08:51:00,None,0
17.720033407107213,83.31889329234907,2024-04-20 20:11:00,None,0
17.703131288564016,83.29706129685596,2024-07-29 07:31:00,None,0
17.718178809380163,83.32213628061666,2024-03-24 07:32:00,None,0
17.71778097155843,83.32228721251727,2023-05-22 05:48:00,Snatching,1
17.72259445297068,83.30284545267808,2023-01-22 01:01:00,None,0
17.720514564325782,83.32147711014132,2024-11-15 03:22:00,None,0
17.705099627032656,83.2961082216743,2024-01-27 19:35:00,Vandalism,1
17.744979904498873,83.31472554655262,2023-11-21 03:50:00,None,0
17.705107194785928,83.29572890663343,2023-01-10 01:17:00,None,0
17.705133593415074,83.29700976426577,2024-09-18 16:31:00,Theft,1
17.719346821052053,83.320258756084,2023-03-21 01:08:00,None,0
17.703562774042528,83.29665780542375,2023-03-09 10:15:00,Snatching,1
17.687716812354047,83.21940443726966,2023-05-18 11:25:00,Theft,1
17.72014656168299,83.32181375051772,2024-04-10 03:09:00,None,0
17.722993867786,83.30034635635027,2024-01-18 09:55:00,Harassment,1
17.705547857159104,83.29578952156939,2023-03-29 13:27:00,Vandalism,1
17.717718389006937,83.32158627211524,2024-01-17 10:00:00,Snatching,1
17.741923633263585,83.31508692558714,2023-04-13 22:43:00,None,0
17.703230585687603,83.29703501027926,2023-12-01 17:31:00,Snatching,1
17.685734234607423,83.21843814457657,2023-11-30 21:28:00,None,0
17.72090857458024,83.3014953206415,2024-11-26 00:38:00,None,0
17.68691504755173,83.21741523026633,2023-06-18 01:13:00,Theft,1
17.719968102990705,83.32030613555584,2023-05-08 01:06:00,Snatching,1
17.70429997439754,83.29876813040394,2023-11-12 09:32:00,None,0
17.688474579663772,83.21868376647525,2024-05-27 09:25:00,None,0
17.720862856632717,83.30285566281955,2024-05-08 12:04:00,None,0
17.720022673313295,83.29971231350339,2024-07-25 16:15:00,Snatching,1
17.70388829801513,83.29628795022144,2023-04-20 10:13:00,Vandalism,1
17.687025292342028,83.22020368980085,2023-10-10 17:32:00,None,0
17.68754496163878,83.21952260705562,2023-04-20 00:41:00,Snatching,1
17.72064090684766,83.31976826763886,2024-10-01 01:50:00,Theft,1
17.686211978929403,83.21975112498929,2024-03-31 21:07:00,None,0
17.704587448778483,83.29806129094416,2024-09-09 15:01:00,Harassment,1
17.68588983298391,83.2169945713226,2024-12-05 07:02:00,None,0
17.720640111739787,83.30223842242027,2024-07-09 13:24:00,None,0
17.688386004449686,83.22023527759754,2023-11-21 00:09:00,None,0
17.721156070804703,83.31948999074332,2024-03-20 12:01:00,None,0
17.686115318686358,83.21916791393866,2023-09-15 20:32:00,Harassment,1
17.744735025538162,83.31389994276438,2023-07-26 07:23:00,None,0
17.74144578223831,83.31411280122651,2024-02-22 11:27:00,Snatching,1
17.688272598310807,83.21931953017022,2024-01-11 01:02:00,None,0
17.720215710164513,83.30077326944829,2024-06-27 18:16:00,Harassment,1
17.743317218100994,83.31426309812775,2024-08-15 19:46:00,None,0
17.689023951604597,83.21959201296211,2023-01-17 19:20:00,Harassment,1
17.689208152671952,83.21842338579044,2024-11-18 17:58:00,Snatching,1
17.68931101532954,83.21673914507905,2023-01-25 14:30:00,None,0
17.74176257023489,83.3137941724395,2023-09-05 14:39:00,Assault,1
17.685240531472154,83.21741112825568,2023-11-30 07:49:00,None,0
17.688424443096803,83.21864381671021,2023-09-18 03:12:00,None,0
17.704688872470705,83.29826669624087,2024-09-13 08:02:00,None,0
17.68914930708236,83.21867810752077,2024-03-17 13:36:00,None,0
17.686808290445246,83.21835271991118,2024-06-02 14:04:00,Theft,1
17.721451444399218,83.30220899375591,2024-05-07 17:12:00,None,0
17.74296925110299,83.31327658566234,2023-02-11 16:27:00,Vandalism,1
17.7219361525837,83.30283213685492,2024-08-28 00:06:00,None,0
17.685129555555896,83.21659533660089,2024-02-18 13:24:00,Vandalism,1
17.686038724616164,83.2197416055399,2023-05-12 09:47:00,None,0
17.70456823744446,83.29845145081654,2023-07-01 14:55:00,None,0
17.7028161691855,83.29928078421784,2023-04-04 11:59:00,Vandalism,1
17.705633372736752,83.29707982978312,2023-12-25 20:35:00,None,0
17.688204488489625,83.21859916757396,2023-10-18 09:18:00,Theft,1
17.72150734412783,83.3028313277599,2023-09-19 19:38:00,Theft,1
17.686639228969252,83.2202336703943,2023-04-15 12:09:00,Harassment,1
17.720123964868716,83.3025139470116,2023-07-24 21:23:00,None,0
17.720668491950875,83.3013660716403,2024-01-06 05:46:00,None,0
17.720426167352493,83.32200579920325,2024-03-17 15:19:00,None,0
17.719842742018702,83.31859368696891,2024-06-17 10:48:00,None,0
17.72066295661423,83.31985660967182,2023-03-09 04:17:00,None,0
17.71926689304714,83.31888748264521,2023-01-07 05:52:00,None,0
17.72232490683941,83.30213628967293,2023-05-07 02:07:00,None,0
17.718013240237358,83.32021088282735,2024-07-16 04:52:00,Harassment,1
17.689556743503992,83.21691241131785,2023-03-31 10:29:00,None,0
17.702358779837258,83.29855227867365,2023-09-07 20:44:00,Snatching,1
17.71984020628768,83.31932712585893,2024-11-10 06:54:00,Vandalism,1
17.72261577931491,83.30217164667776,2024-08-07 02:01:00,Assault,1
17.68778909215029,83.21983171879322,2023-07-24 18:47:00,Assault,1
17.68777493266479,83.21928033006574,2024-11-20 09:09:00,Vandalism,1
17.741472843740684,83.31433441943551,2023-02-16 01:20:00,None,0
17.7442952149399,83.31488930744086,2024-06-21 03:15:00,Vandalism,1
17.71735550367209,83.31894765000986,2023-03-31 04:08:00,None,0
17.68653868656908,83.2178371785169,2024-01-08 09:13:00,None,0
17.6867273346617,83.22007595217288,2024-03-27 18:36:00,Harassment,1
17.686096972216042,83.22033932935204,2023-07-16 02:37:00,None,0
17.722052994462747,83.30340620228691,2023-11-07 06:34:00,Vandalism,1
17.68923518350655,83.22026350354801,2024-01-12 21:44:00,None,0
17.744321483026145,83.31699994303754,2024-02-23 11:41:00,Theft,1
17.74399923611983,83.3149209783098,2023-01-15 03:05:00,Assault,1
17.68619012544445,83.22048491077345,2023-08-08 09:16:00,None,0
17.689420552328247,83.21962320854452,2023-12-23 11:10:00,None,0
17.689429068271092,83.2190371722117,2023-01-04 14:53:00,None,0
17.68776185369625,83.22019685282761,2024-03-28 19:09:00,None,0
17.72133101328175,83.30226160748005,2024-11-21 10:34:00,Snatching,1
17.702978319058275,83.29591255108402,2024-10-23 07:07:00,None,0
17.685673671523595,83.21933264598628,2024-10-07 00:30:00,Theft,1
17.71981720021585,83.32081256434824,2024-07-31 08:03:00,None,0
17.719590022786726,83.3191661405723,2024-04-03 13:14:00,None,0
17.685812871186794,83.21968766363717,2024-05-30 10:56:00,Assault,1
17.686475688871994,83.2175120498849,2024-08-30 01:30:00,None,0
17.6887691154876,83.21893495570575,2023-06-14 16:33:00,None,0
17.688268568138863,83.21799584194714,2024-01-28 13:12:00,None,0
17.703502454732885,83.29887500486714,2023-07-20 15:07:00,None,0
17.705923533785516,83.29597843053932,2024-03-31 05:19:00,None,0
17.720808232334193,83.30064136739351,2023-09-20 10:12:00,Snatching,1
17.68776861562616,83.21823625203413,2023-10-20 07:12:00,None,0
17.687117382849248,83.22019926324703,2024-07-03 04:47:00,None,0
17.74328351770758,83.31357127651408,2024-04-09 19:16:00,Assault,1
17.743512661729756,83.31471777439677,2023-12-31 15:42:00,None,0
17.687473767846523,83.21818832720128,2024-03-22 13:57:00,Theft,1
17.743254988960437,83.31507040562428,2024-03-04 17:31:00,None,0
17.721178927581462,83.32179575027094,2023-07-29 06:13:00,Assault,1
17.719714765628307,83.32173405444989,2023-03-01 02:19:00,Assault,1
17.743135165127985,83.31355410108635,2024-11-13 10:55:00,Theft,1
17.741960816558056,83.31490844689338,2024-12-22 04:25:00,Vandalism,1
17.688191191879408,83.21753864015714,2023-10-22 13:38:00,None,0
17.705880252786056,83.29616938738168,2023-12-31 15:11:00,None,0
17.721351051666712,83.29965801542788,2024-08-28 15:53:00,None,0
17.68874365134466,83.2203970349936,2024-03-22 08:40:00,None,0
17.71740332013165,83.31861398756172,2023-11-25 00:50:00,Snatching,1
17.685654807060715,83.21797161938578,2023-01-04 19:43:00,Vandalism,1
17.685610119937767,83.21915697634319,2024-06-20 07:47:00,Theft,1
17.744351299031177,83.31452183054253,2024-11-07 23:36:00,None,0
17.742983267376854,83.31358809292003,2024-07-17 02:18:00,None,0
17.74214504364491,83.31430809062114,2024-02-13 03:57:00,None,0
17.705786789421794,83.29617506423598,2023-06-10 17:23:00,None,0
17.72320254344116,83.30030292548913,2024-01-23 03:50:00,None,0
17.703111931584857,83.29723876085012,2024-12-08 21:15:00,None,0
17.718148870656293,83.32003398182118,2024-12-10 12:43:00,None,0
17.704058151404862,83.29651582813614,2023-09-08 13:16:00,Snatching,1
17.68806508150643,83.2180843238378,2023-04-21 15:37:00,Theft,1
17.688092163699242,83.21888428843378,2023-09-28 23:18:00,Vandalism,1
17.70243834048341,83.29684340345723,2023-06-19 18:03:00,None,0
17.68832302164358,83.21941265263834,2023-08-31 03:57:00,None,0
17.687069877010444,83.21778624495563,2023-12-03 06:29:00,None,0
17.723220067463764,83.30119188087878,2023-10-03 23:13:00,None,0
17.68785075705059,83.2201017221478,2023-03-25 16:31:00,Harassment,1
17.688363578088975,83.21884270960726,2024-06-04 08:36:00,None,0
17.702363389543656,83.29610412796366,2024-08-12 08:15:00,None,0
17.685819702921755,83.21741422734468,2024-03-10 02:27:00,Vandalism,1
17.719044656430285,83.32243724679766,2023-12-22 09:28:00,Assault,1
17.68620815934772,83.21981934304065,2023-01-14 21:15:00,None,0
17.687970324224732,83.21703882784858,2024-10-08 21:12:00,Theft,1
17.723118478053294,83.30077358731207,2023-11-04 01:33:00,None,0
17.689785711309476,83.22003594555107,2024-01-13 10:05:00,None,0
17.689516309646514,83.21693756630381,2024-11-15 05:23:00,Assault,1
17.74139056132481,83.3157278184465,2023-07-10 11:15:00,None,0
17.6857743549005,83.21939348981897,2024-02-13 15:53:00,None,0
17.717313068290547,83.31925571235453,2024-01-21 17:25:00,Theft,1
17.744761273105038,83.31512322198442,2023-06-03 19:36:00,Snatching,1
17.71954573752385,83.30270967447257,2024-10-30 19:59:00,None,0
17.688830029655428,83.21928575224489,2024-07-30 22:54:00,Theft,1
17.68808617037037,83.21931874446075,2023-06-18 01:12:00,Vandalism,1
17.7199275675839,83.320071198917,2024-07-15 12:33:00,Harassment,1
17.702870178501968,83.29898925610057,2023-01-22 21:17:00,Snatching,1
17.720860172660444,83.3214436511778,2024-07-07 01:42:00,None,0
17.688441781237863,83.2203296686948,2023-10-14 13:13:00,None,0
17.743940628604104,83.31666548966521,2023-01-14 11:19:00,None,0
17.72336598281195,83.29983525035324,2024-05-21 09:45:00,None,0
17.719857532367644,83.30019128888323,2023-08-14 22:40:00,Assault,1
17.72117263739371,83.30065229525606,2024-12-28 05:02:00,None,0
17.717581649308542,83.32141018060597,2023-04-16 01:04:00,None,0
17.706079673633074,83.29816232588631,2023-07-16 18:16:00,None,0
17.74147224958009,83.31696754531879,2024-01-21 09:27:00,None,0
17.688901402636592,83.22045857846025,2024-09-25 10:19:00,None,0
17.717476494406313,83.31873759391216,2024-03-20 00:07:00,Vandalism,1
17.702706832723074,83.29928870125988,2024-07-22 08:14:00,None,0
17.74216160389813,83.3167279386196,2024-11-08 11:59:00,None,0
17.71906759228359,83.3204041432201,2023-07-21 15:07:00,Theft,1
17.687157522284544,83.21825866331677,2024-05-01 11:44:00,None,0
17.68864016163042,83.21691117314668,2024-10-18 21:45:00,None,0
17.689150896976436,83.21845671996823,2023-08-21 21:45:00,Assault,1
17.71983316226054,83.30310702138854,2023-07-06 12:02:00,None,0
17.703799331824428,83.29581188263546,2024-04-20 13:52:00,None,0
17.742185894243516,83.31694662471816,2023-12-04 16:04:00,Theft,1
17.687170220096387,83.21940394657736,2023-10-31 09:16:00,Snatching,1
17.742370154644355,83.3162478835273,2023-12-03 04:17:00,None,0
17.704179795651662,83.29766875005343,2023-03-20 21:48:00,None,0
17.70247722089551,83.29701463110526,2023-09-10 15:43:00,None,0
17.68935425127638,83.21734074346408,2023-10-03 01:05:00,Assault,1
17.74499162847439,83.31540704274468,2024-04-21 13:11:00,Vandalism,1
17.71895547827145,83.32048821773758,2024-12-27 01:17:00,None,0
17.743649912622885,83.31334930188996,2023-05-03 01:28:00,None,0
17.72236506249332,83.30338508424411,2023-04-16 17:17:00,None,0
17.71820589665889,83.31980579214162,2024-06-13 03:50:00,Vandalism,1
17.689541652154567,83.21840575874653,2023-07-24 15:28:00,None,0
17.72337969390376,83.30135790165092,2023-04-20 05:13:00,None,0
17.74468932478199,83.31328147796812,2023-10-09 23:41:00,Theft,1
17.742694718046803,83.31674947492047,2024-02-05 14:27:00,None,0
17.720205981002177,83.31999472893449,2023-01-29 06:42:00,Vandalism,1
17.72092262301314,83.3001536327739,2023-04-07 01:29:00,None,0
17.687974788418334,83.2183247383717,2023-02-21 09:52:00,None,0
17.68851945855371,83.21696971574161,2023-12-22 11:28:00,None,0
17.687961771300287,83.2177517441965,2024-03-31 04:36:00,None,0
17.70363769549591,83.29845704523379,2024-07-07 07:00:00,None,0
17.744993184106445,83.31534816520893,2023-11-25 08:47:00,Vandalism,1
17.68823168589732,83.22028981859404,2023-08-23 09:40:00,None,0
17.743880399018195,83.31410215615885,2024-07-27 14:31:00,None,0
17.71768155614021,83.31917702285074,2023-05-28 20:05:00,None,0
17.68992422417017,83.22029963113118,2024-12-20 01:22:00,None,0
17.70483212820829,83.2980604253089,2023-10-26 03:22:00,Harassment,1
17.68738715098521,83.21719585092606,2023-11-25 23:40:00,Assault,1
17.70587841392803,83.29954234698175,2023-03-14 09:04:00,None,0
17.702414425302223,83.29843106422211,2023-04-27 02:30:00,Harassment,1
17.686578401537457,83.21744954942189,2024-08-23 21:43:00,None,0
17.720353375180814,83.30247885780356,2024-02-22 03:14:00,Assault,1
17.705912354618473,83.29609304239867,2024-12-05 06:30:00,Theft,1
17.684898778406577,83.21892786695922,2024-03-12 09:09:00,None,0
17.702122278825165,83.29705971908214,2023-11-21 02:13:00,Harassment,1
17.68920765603403,83.21828446147248,2024-03-30 00:59:00,Harassment,1
17.686434672160935,83.22042976798382,2023-07-19 10:19:00,Assault,1
17.742833721964367,83.31372351387202,2024-06-01 19:47:00,None,0
17.688558461372498,83.22026818400275,2023-09-01 09:02:00,None,0
17.72105010106432,83.30213732239217,2024-05-27 10:20:00,Assault,1
17.721227935365874,83.31910051231372,2024-08-13 21:20:00,Theft,1
17.689067955356933,83.2202372316794,2023-11-10 11:39:00,None,0
17.721489289742475,83.30023326535533,2023-12-12 06:01:00,Harassment,1
17.687672320471375,83.21943218264346,2024-10-07 17:46:00,None,0
17.706015584752368,83.29891431716264,2023-12-15 18:16:00,Harassment,1
17.706060090594228,83.29759191019997,2024-09-29 22:01:00,Vandalism,1
17.686905220269065,83.22029620034327,2023-09-12 11:04:00,Assault,1
17.70538301313456,83.29713697852223,2023-01-01 22:35:00,None,0
17.741707550710196,83.31330543116337,2023-04-05 22:41:00,Vandalism,1
17.68583690407066,83.21929107482208,2024-06-03 21:33:00,None,0
17.686070681570545,83.21955585962628,2023-12-18 17:34:00,None,0
17.687107217097168,83.21847562864406,2023-05-13 10:33:00,Assault,1
17.70217625202749,83.2993287155127,2023-05-25 15:41:00,None,0
17.72180142349724,83.30301278086655,2023-10-22 02:34:00,None,0
17.722026034419493,83.30095432203503,2024-05-17 00:19:00,Vandalism,1
17.720479001046073,83.3000774186541,2024-05-18 22:41:00,None,0
17.686191336954398,83.21654158410844,2023-04-16 00:14:00,None,0
17.71759265120202,83.32145092139605,2023-10-28 20:38:00,Theft,1
17.688548563549304,83.22018554273843,2023-09-03 05:30:00,None,0
17.720905303699208,83.32146844537051,2024-07-25 17:56:00,Snatching,1
17.686108351067286,83.21773256745504,2023-11-07 17:38:00,Harassment,1
17.74491772982043,83.31371653864743,2023-10-19 20:48:00,None,0
17.68857612106961,83.22018641961354,2023-12-08 04:51:00,None,0
17.705222352841865,83.29782704974885,2024-08-01 02:35:00,Theft,1
17.717600446644376,83.31973354052718,2023-03-18 16:23:00,Vandalism,1
17.74138786046328,83.31384121742494,2024-08-04 17:55:00,None,0
17.689257590844075,83.2178626382885,2024-07-19 14:46:00,None,0
17.74365242240194,83.31626249792528,2023-10-02 18:25:00,None,0
17.68818822388554,83.21752059152695,2024-03-03 04:27:00,Assault,1
17.72093637174074,83.29992967404408,2023-09-29 20:04:00,None,0
17.688384301974263,83.21780151237712,2024-05-13 03:37:00,None,0
17.685834646509953,83.21992778303158,2023-09-25 20:46:00,Theft,1
17.686272971290148,83.21875784711781,2024-09-12 01:32:00,Theft,1
17.687418403316695,83.21723702197328,2023-02-20 07:07:00,None,0
17.686242274830978,83.2197401409853,2024-07-19 04:21:00,None,0
17.741194052543328,83.31595896869591,2024-06-06 09:31:00,Theft,1
17.70594140232566,83.29828168120589,2023-07-06 22:28:00,Snatching,1
17.72014184187573,83.3203485966524,2024-11-06 09:21:00,Assault,1
17.68659587208588,83.21817540091962,2024-05-10 19:14:00,None,0
17.721073621382864,83.3208585305366,2024-10-27 07:41:00,Harassment,1
17.74394098802709,83.31612097499116,2023-06-29 17:29:00,None,0
17.744767798939222,83.31465029565479,2024-12-24 07:48:00,None,0
17.685926564540466,83.21683322450261,2024-07-19 06:31:00,Harassment,1
17.72107728961551,83.30012875618148,2024-03-18 09:50:00,None,0
17.686917536768927,83.21702918325072,2024-10-06 20:09:00,None,0
17.687729958584097,83.21859134982978,2024-02-19 18:09:00,Harassment,1
17.721781682496868,83.30225856379856,2023-01-25 05:05:00,Theft,1
17.72345124297145,83.30269682209432,2023-11-24 18:02:00,None,0
17.717561276668665,83.32088844302329,2023-06-16 17:06:00,None,0
17.70417412672076,83.29638730286739,2024-04-10 01:23:00,None,0
17.70306917443614,83.29950007369631,2023-03-26 17:42:00,None,0
17.702206581652348,83.299345871542,2023-05-06 01:13:00,Snatching,1
17.702577779094568,83.29642441891203,2024-03-23 12:20:00,Vandalism,1
17.68572757334933,83.21766846366728,2023-07-04 09:53:00,None,0
17.744106907034627,83.31680891563728,2023-04-17 15:47:00,None,0
17.72074436829647,83.30230109173122,2024-03-11 04:18:00,None,0
17.6857779671175,83.21656551217737,2024-10-26 09:25:00,Assault,1
17.7209638515051,83.31941635466842,2024-03-22 08:55:00,Assault,1
17.689217814123708,83.21820484585575,2024-09-22 07:04:00,None,0
17.6896667889763,83.21804230299519,2023-04-19 04:14:00,None,0
